data/covid_shape.tif, data/human/hivrate_100mdeg.tif, pnsr, 0.993756
data/covid_shape.tif, data/human/segregation_100mdeg.tif, ssim, 0.000000
data/covid_shape.tif, data/human/segregation_100mdeg.tif, pnsr, 0.969243
data/covid_shape.tif, data/human/trafficvolume_100mdeg.tif, ssim, 0.000020
data/covid_shape.tif, data/human/trafficvolume_100mdeg.tif, pnsr, 0.997119
data/covid_shape.tif, data/human/fluvaccination.tif, ssim, 0.000000
data/covid_shape.tif, data/human/fluvaccination.tif, pnsr, 0.970453
data/covid_shape.tif, data/human/diabetes_100mdeg.tif, ssim, 0.000000
data/covid_shape.tif, data/human/diabetes_100mdeg.tif, pnsr, 0.970771
data/covid_shape.tif, data/human/GDPdollarbyCounty.tif, ssim, -0.000006
data/covid_shape.tif, data/human/GDPdollarbyCounty.tif, pnsr, 0.999626
data/covid_shape.tif, data/human/lifeexpectancy_100mdeg.tif, ssim, 0.000000
data/covid_shape.tif, data/human/lifeexpectancy_100mdeg.tif, pnsr, 0.970850
data/covid_shape.tif, data/human/primarycare.tif, ssim, 0.000291
data/covid_shape.tif, data/human/primarycare.tif, pnsr, 0.996470
data/covid_shape.tif, data/human/NumericChangeinePopulation.tif, ssim, 0.000485
data/covid_shape.tif, data/human/NumericChangeinePopulation.tif, pnsr, 0.993763
data/covid_shape.tif, data/human/medianhouseholdincome.tif, ssim, 0.004042
data/covid_shape.tif, data/human/medianhouseholdincome.tif, pnsr, 0.964746
data/covid_shape.tif, data/human/mentalhealthprovider.tif, ssim, 0.000293
data/covid_shape.tif, data/human/mentalhealthprovider.tif, pnsr, 0.991009
data/covid_shape.tif, data/human/GDP_byCounty.tif, ssim, 0.000000
data/covid_shape.tif, data/human/GDP_byCounty.tif, pnsr, 0.982881
data/covid_shape.tif, data/human/memberships.tif, ssim, 0.000000
data/covid_shape.tif, data/human/memberships.tif, pnsr, 0.968478
data/covid_shape.tif, data/human/NetMigrationRate.tif, ssim, -0.000000
data/covid_shape.tif, data/human/NetMigrationRate.tif, pnsr, 0.980238
data/covid_shape.tif, data/human/obese.tif, ssim, -0.000000
data/covid_shape.tif, data/human/obese.tif, pnsr, 0.959298
data/covid_shape.tif, data/human/PM25.tif, ssim, 0.000000
data/covid_shape.tif, data/human/PM25.tif, pnsr, 0.972603
data/covid_shape.tif, data/human/NatPopulationIncrease.tif, ssim, 0.000721
data/covid_shape.tif, data/human/NatPopulationIncrease.tif, pnsr, 0.994652
data/covid_shape.tif, data/human/EconProfilebyCounty.tif, ssim, -0.045638
data/covid_shape.tif, data/human/EconProfilebyCounty.tif, pnsr, 0.987532
data/covid_shape.tif, data/human/PM2.5_100mdeg.tif, ssim, 0.000000
data/covid_shape.tif, data/human/PM2.5_100mdeg.tif, pnsr, 0.970474
data/covid_shape.tif, data/human/collegeeducation.tif, ssim, 0.000000
data/covid_shape.tif, data/human/collegeeducation.tif, pnsr, 0.968248
data/covid_shape.tif, data/nature/vegetation.tif, ssim, 0.000007
data/covid_shape.tif, data/nature/vegetation.tif, pnsr, 0.970606
data/covid_shape.tif, data/nature/cloud_cover.tif, ssim, -0.000000
data/covid_shape.tif, data/nature/cloud_cover.tif, pnsr, 0.959599
data/covid_shape.tif, data/nature/night_light_2016.tif, ssim, 0.000000
data/covid_shape.tif, data/nature/night_light_2016.tif, pnsr, 0.971185
data/covid_shape.tif, data/nature/night_temp.tif, ssim, 0.000003
data/covid_shape.tif, data/nature/night_temp.tif, pnsr, 0.968237
data/covid_shape.tif, data/nature/day_temp.tif, ssim, 0.000005
data/covid_shape.tif, data/nature/day_temp.tif, pnsr, 0.968392
data/covid_shape.tif, data/nature/aerosol_particle_size.tif, ssim, -0.000008
data/covid_shape.tif, data/nature/aerosol_particle_size.tif, pnsr, 0.954441
